STABLE ID,BOOK ID,BOOK TITLE,SUBJECT,CATEGORY,GRADE,AUTHOR/PUBLISHER,COPYRIGHT YEAR,APPROVED YEAR,BOOK COVER
"NaCCA_Approved_BK0001","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools L/B 1","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=12IZyqDu52rgPrFg-MvXSwE2yfflzFlJc&sz=w200"
"NaCCA_Approved_BK0002","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools T/G 1","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1qMyywZ3dIhW5wqR3MAYqydQ2pzynblTX&sz=w200"
"NaCCA_Approved_BK0003","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools W/B 1","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1qU4HUKsCelZBx6KkX0H-U4OdA4VIz9Z7&sz=w200"
"NaCCA_Approved_BK0004","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools L/B 2","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1hyxBTvviSynuhy7j41aUNPlGTttzmrrX&sz=w200"
"NaCCA_Approved_BK0005","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools T/G 2","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1xsoldibYGWgdFe6-P-vk1G0BJpfMGPwK&sz=w200"
"NaCCA_Approved_BK0006","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools W/B 2","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1qS-HG7MxJ7Doh6Pi1ppGUDSNKNZ7HZHH&sz=w200"
"NaCCA_Approved_BK0007","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools L/B 3","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1xbrgkew8xjPYhRz9zsNe-tSXm275nHap&sz=w200"
"NaCCA_Approved_BK0008","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools T/G 3","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1NfQol_xjSm-IEt2pP7GYN3B7gFl4fCmi&sz=w200"
"NaCCA_Approved_BK0009","NaCCA/G.42/Vol.8/177","Mathematics For Primary Schools W/B 3","Mathematics","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1aKxa0JW3538IKdHy2dPVwreEq-EV4YBg&sz=w200"
"NaCCA_Approved_BK0010","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools Bk 4","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=16QtAXevIReOyjSRNi1UhKs53SLC_6yot&sz=w200"
"NaCCA_Approved_BK0011","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools WorkBook 4","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1eiZLU3Vm1Z4rofa_uhJddXsvYXyHS_7a&sz=w200"
"NaCCA_Approved_BK0012","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools - Facilitator's Guide 4","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1Ejp3BNwtehrMjRvc0L1bka19d5xmOrWI&sz=w200"
"NaCCA_Approved_BK0013","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools Bk 5","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=138EXHRTlXiQrWx180NuJ4lo51gQxV3J6&sz=w200"
"NaCCA_Approved_BK0014","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools WorkBook 5","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1Fl0MOhqW_3DynSXL5j3G9u4f5v6z5LTl&sz=w200"
"NaCCA_Approved_BK0015","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools - Facilitator's Guide 5","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1iyZttuJyCyh6MmtnpAFbcPOTsxyRLh5I&sz=w200"
"NaCCA_Approved_BK0016","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools Bk 6","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1zLD11NQh8J4NnOrHVY7PV5pX6hbuPjT1&sz=w200"
"NaCCA_Approved_BK0017","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools WorkBook 6","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1A5pK--HsWfHHbhPyizW2KLTxdQtDZT8L&sz=w200"
"NaCCA_Approved_BK0018","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Mathematics for Primary Schools - Facilitator's Guide 6","Mathematics","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1PWeIrRJ9Bu6R_JWy9pOor7Dv4JVm2enZ&sz=w200"
"NaCCA_Approved_BK0019","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools Bk 1","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0020","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools WorkBook 1","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0021","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools - Facilitator's Guide 1","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0022","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools Bk 2","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0023","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools WorkBook 2","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0024","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools - Facilitator's Guide 2","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0025","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools Bk 3","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0026","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools WorkBook 3","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0027","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science for Primary Schools - Facilitator's Guide 3","Science","Textbook","Lower Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0028","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 4","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0029","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 4 TG","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0030","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 4 Workbook","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0031","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 5","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0032","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 5 TG","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0033","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 5 Workbook","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0034","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 6","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0035","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 6 TG","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0036","NaCCA/G.42/Vol.8/177","Juleno Jadec Series Science Learners Book 6 Workbook","Science","Textbook","Upper Primary","Juleno Jadec Ltd.","2025","2026",""
"NaCCA_Approved_BK0037","NaCCA/G.42/Vol.8/169","Numeracy for Kindergarten Schools for KG1","Numeracy","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0038","NaCCA/G.42/Vol.8/169","Numeracy for Kindergarten Schools for KG1 TG","Numeracy","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0039","NaCCA/G.42/Vol.8/169","Numeracy for Kindergarten Schools for KG2","Numeracy","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0040","NaCCA/G.42/Vol.8/169","Numeracy for Kindergarten Schools for KG2 TG","Numeracy","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0041","NaCCA/G.42/Vol.8/169","Our World and Our People for KG 1","OWOP","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0042","NaCCA/G.42/Vol.8/169","Our World and Our People for KG 1 TG","OWOP","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0043","NaCCA/G.42/Vol.8/169","Our World and Our People for KG 2","OWOP","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0044","NaCCA/G.42/Vol.8/169","Our World and Our People for KG 2 TG","OWOP","Textbook","Kindergarten","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0045","NaCCA/G.42/Vol.8/170","French for Primary Schools Basic 4","French","Textbook","Primary","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0046","NaCCA/G.42/Vol.8/170","French for Primary Schools Basic 4 TG","French","Textbook","Primary","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0047","NaCCA/G.42/Vol.8/170","French for Primary Schools Basic 5","French","Textbook","Primary","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0048","NaCCA/G.42/Vol.8/170","French for Primary Schools Basic 5 TG","French","Textbook","Primary","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0049","NaCCA/G.42/Vol.8/170","French for Primary Schools Basic 6","French","Textbook","Primary","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0050","NaCCA/G.42/Vol.8/170","French for Primary Schools Basic 6 TG","French","Textbook","Primary","AKI-OLA PUBLICATIONS CO. LTD","2025","2026",""
"NaCCA_Approved_BK0051","NaCCA/G.42/VOL.8/139","Not Just a Girl","Reader","Supplementary","JHS/SHS","Kwame Adu","2025","2026","https://drive.google.com/thumbnail?id=1CM_lnIzmS1sKKaWyXf-vFL0FxOsNoiCT&sz=w200"
"NaCCA_Approved_BK0052","NaCCA/G.42/VOL.8/139","The Girl and the Law","Reader","Supplementary","JHS/SHS","Kwame Adu","2025","2026","https://drive.google.com/thumbnail?id=16HetR0Q_Ec5HMC4P7khPH0Fp7q3WlZjd&sz=w200"
"NaCCA_Approved_BK0053","NaCCA/G.42/VOL.4/140","Thinking Ghana - Making Ghana Proud","Reader","Supplementary","Primary","Gordon Tabiri Acquah","2024","2026",""
"NaCCA_Approved_BK0054","NaCCA/G.42/VOL.8/151","Computing for JHS 1","Computing","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=143CnWgPA3ytZUiEfooFxM5CkrgbJ6SHq&sz=w200"
"NaCCA_Approved_BK0055","NaCCA/G.42/VOL.8/151","Computing for JHS 2","Computing","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=18sVXcjTIQH5xPzmR38fCU5kIUD8BRq3w&sz=w200"
"NaCCA_Approved_BK0056","NaCCA/G.42/VOL.8/151","Computing for JHS 3","Computing","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=10tbZ081ZOl06k-Fd28Z0qtuZnFsjNxFd&sz=w200"
"NaCCA_Approved_BK0057","NaCCA/G.42/VOL.8/152","Asante Twi Ntoasoɔ Sukuu - JHS 1","Asante Twi","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1rVJ-Z0JqWOurfVnwudwCgbkNZl4ZvGzq&sz=w200"
"NaCCA_Approved_BK0058","NaCCA/G.42/VOL.8/152","Asante Twi Ntoasoɔ Sukuu - JHS 2","Asante Twi","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1xtavuYAWofmf5X8wFfh0LnjbCGcdXwNH&sz=w200"
